Time Stamp	Velocidad
426431401	41,5
426451261	41,5
426471257	41,5
426491367	41
426511335	41
426531381	41
426551291	41
426571303	41
426591389	41
426611332	41
426631390	40,5
426651252	40,5
426671252	40,5
426691453	40,5
426711313	40,5
426731383	40,5
426751318	40,5
426771307	40,5
426791479	40,5
426811351	40,5
426831448	40,5
426851364	40,5
426871357	40,5
426891453	40,5
426911329	40,5
426931406	40
426951311	40
426971311	40
426991381	40
427011399	40
427031444	40
427051343	40
427071336	40
427091454	40
427111431	40
427131395	40
427151280	40
427171308	39,5
427191431	39,5
427211413	39,5
427231420	39,5
427251344	39,5
427271384	39,5
427291454	39,5
427311434	39,5
427331397	39,5
427351393	39,5
427371355	39,5
427391332	39,5
427411407	39,5
427431395	39,5
427451347	39,5
427471340	39,5
427491437	39,5
427511489	39,5
427531428	39,5
427551356	39,5
427571369	39,5
427591432	39,5
427611566	39,5
427631604	39,5
427651334	39,5
427671312	39,5
427691410	39,5
427711492	39,5
427731448	39,5
427751374	39,5
427771391	39,5
427791458	39,5
427811523	39,5
427831384	39,5
427851390	39,5
427871384	39,5
427891386	39,5
427911486	39,5
427931412	40
427951358	40
427971347	40
427991425	40
428011543	40
428031431	40
428051401	40
428071411	40
428091462	40
428111596	40
428131426	40
428151338	40
428171342	40
428191414	40
428211570	40
428231402	40
428251402	40
428271438	40
428291556	40
428311636	40
428331625	40
428351389	40
428371419	40
428391515	40
428411590	40
428431566	40
428451387	40
428471398	40
428491581	40
428511647	40
428531446	40
428551426	40
428571414	40
428591564	40
428611648	40
428631430	40
428651392	40
428671395	40
428691568	40
428711425	39,5
428731674	39,5
428751434	39,5
428771447	39,5
428791507	39,5
428811476	39,5
428831675	39,5
428851456	39,5
428871479	39,5
428891419	39,5
428911419	39,5
428931626	39,5
428951416	39,5
428971406	39,5
428991531	39,5
429011506	39,5
429031714	39,5
429051442	39,5
429071508	39,5
429091493	39,5
429111507	39,5
429131485	39,5
429150221	39,5
429171423	39,5
429191473	39,5
429211529	39,5
429231495	39,5
429250223	39,5
429270269	39,5
429291612	39,5
429311527	39,5
429331499	39,5
429350246	39,5
429370236	39,5
429391548	39,5
429411498	39,5
429431474	39,5
429450225	39,5
429470240	39,5
429491598	39,5
429511564	40
429531537	40
429550273	40
429570251	40
429591616	40
429611527	40
429631539	40
429650200	40
429670204	40
429691626	40
429711583	40
429731568	40
429750227	40
429770214	40
429790216	40
429811610	40
429831573	40
429850258	40
429870258	40
429890202	40
429911552	40
429931555	40
429950217	40
429970241	40
429990229	40
430011649	40
430031626	40
430050250	40
430070230	40
430090230	40
430111659	40
430131626	40
430150204	40
430170208	40
430190205	40
430211643	40
430231636	40
